,Unnamed: 0,Year,Month,Day,Time,Temperature,Relative Temperature,Wind Speed,Wind Gust,Relative Humidity,Dew Point,Pressure,Condition,Date
31,6.0,2021,02,02,06:00,24°C,25°C,340°11 Km/h,,94%,23°C,1011.0mb," Scattered Clouds at 610m, Cloudy at 2700m Light Rain ",2021-02-02
32,7.0,2021,02,02,07:00,25°C,26°C,20°30 Km/h,,94%,24°C,1011.0mb," Scattered Clouds at 610m, Cloudy at 2700m Light Rain ",2021-02-02
33,8.0,2021,02,02,08:00,25°C,26°C,10°22 Km/h,,94%,24°C,1012.0mb," Scattered Clouds at 610m, Cloudy at 2700m Light Rain ",2021-02-02
34,9.0,2021,02,02,09:00,26°C,28°C,20°26 Km/h,,89%,24°C,1013.0mb," Scattered Clouds at 610m, Cloudy at 2700m Light Rain ",2021-02-02
35,10.0,2021,02,02,10:00,25°C,26°C,10°24 Km/h,,94%,24°C,1013.0mb," Scattered Clouds at 610m, Cloudy at 2700m Light Rain ",2021-02-02
36,11.0,2021,02,02,11:00,27°C,30°C,10°30 Km/h,,84%,24°C,1012.0mb," Few Clouds at 610m, Cloudy at 2700m  ",2021-02-02
37,12.0,2021,02,02,12:00,26°C,28°C,10°26 Km/h,,89%,24°C,1012.0mb," Scattered Clouds at 610m, Cloudy at 2700m  ",2021-02-02
38,13.0,2021,02,02,13:00,27°C,30°C,30°24 Km/h,,84%,24°C,1011.0mb," Few Clouds at 610m, Cloudy at 3000m  ",2021-02-02
39,14.0,2021,02,02,14:00,28°C,31°C,20°19 Km/h,,74%,23°C,1010.0mb," Few Clouds at 610m, Cloudy at 3000m  ",2021-02-02
40,15.0,2021,02,02,15:00,28°C,32°C,30°22 Km/h,,79%,24°C,1010.0mb," Few Clouds at 610m, Cloudy at 3000m  ",2021-02-02
41,16.0,2021,02,02,16:00,28°C,32°C,40°20 Km/h,,79%,24°C,1010.0mb," Few Clouds at 610m, Cloudy at 3000m  ",2021-02-02
42,17.0,2021,02,02,17:00,27°C,30°C,30°22 Km/h,,84%,24°C,1011.0mb," Few Clouds at 610m, Cloudy at 3000m  ",2021-02-02
43,18.0,2021,02,02,18:00,26°C,28°C,360°20 Km/h,,89%,24°C,1011.0mb," Few Clouds at 610m, Cloudy at 3000m  ",2021-02-02
44,19.0,2021,02,02,19:00,26°C,28°C,20°15 Km/h,,84%,23°C,1011.0mb," Few Clouds at 610m, Cloudy at 2700m  ",2021-02-02
45,20.0,2021,02,02,20:00,26°C,28°C,10°13 Km/h,,84%,23°C,1012.0mb," Few Clouds at 610m, Cloudy at 2700m  ",2021-02-02
46,21.0,2021,02,02,21:00,26°C,28°C,20°19 Km/h,,84%,23°C,1012.0mb," Few Clouds at 610m, Cloudy at 2700m  ",2021-02-02
47,22.0,2021,02,02,22:00,26°C,28°C,10°15 Km/h,,84%,23°C,1012.0mb," Few Clouds at 610m, Broken Clouds at 7600m  ",2021-02-02
48,23.0,2021,02,02,23:00,25°C,26°C,360°11 Km/h,,89%,23°C,1012.0mb," Few Clouds at 610m, Cloudy at 7600m  ",2021-02-02
50,0.0,2021,02,03,00:00,25°C,26°C,360°11 Km/h,,89%,23°C,1012.0mb," Few Clouds at 610m, Cloudy at 7600m  ",2021-02-03
51,1.0,2021,02,03,01:00,25°C,26°C,360°11 Km/h,,89%,23°C,1012.0mb," Few Clouds at 610m, Cloudy at 3000m  ",2021-02-03
52,2.0,2021,02,03,02:00,25°C,26°C,10°9 Km/h,,89%,23°C,1011.0mb," Few Clouds at 610m, Broken Clouds at 3000m  ",2021-02-03
53,3.0,2021,02,03,03:00,26°C,28°C,360°7 Km/h,,84%,23°C,1011.0mb," Few Clouds at 610m, Cloudy at 3000m  ",2021-02-03
54,4.0,2021,02,03,04:00,25°C,26°C,320°9 Km/h,,89%,23°C,1011.0mb," Few Clouds at 610m, Cloudy at 3000m  ",2021-02-03
55,5.0,2021,02,03,05:00,25°C,26°C,10°19 Km/h,,89%,23°C,1012.0mb," Scattered Cumulonimbus Clouds at 550m, Cloudy at 2400m Light Rain Shower ",2021-02-03
56,6.0,2021,02,03,06:00,24°C,25°C,40°19 Km/h,,89%,22°C,1013.0mb," Scattered Clouds at 610m, Cloudy at 2700m Light Rain ",2021-02-03
57,7.0,2021,02,03,07:00,24°C,25°C,320°13 Km/h,,89%,22°C,1013.0mb," Scattered Clouds at 610m, Cloudy at 2700m Light Rain ",2021-02-03
58,8.0,2021,02,03,08:00,25°C,26°C,10°17 Km/h,,89%,23°C,1014.0mb," Few Clouds at 610m, Broken Clouds at 3000m  ",2021-02-03
59,9.0,2021,02,03,09:00,26°C,28°C,40°17 Km/h,,84%,23°C,1014.0mb," Scattered Clouds at 610m, Cloudy at 3000m  ",2021-02-03
60,10.0,2021,02,03,10:00,28°C,32°C,40°17 Km/h,,79%,24°C,1014.0mb," Few Clouds at 610m, Broken Clouds at 3000m  ",2021-02-03
61,11.0,2021,02,03,11:00,28°C,31°C,300°20 Km/h,,74%,23°C,1013.0mb," Few Clouds at 610m, Broken Clouds at 3000m  ",2021-02-03
62,12.0,2021,02,03,12:00,29°C,33°C,30°19 Km/h,,70%,23°C,1012.0mb," Few Clouds at 610m, Broken Clouds at 9100m  ",2021-02-03
63,13.0,2021,02,03,13:00,30°C,34°C,30°20 Km/h,,66%,23°C,1011.0mb," Few Clouds at 610m, Broken Clouds at 9100m  ",2021-02-03
64,14.0,2021,02,03,14:00,30°C,34°C,30°20 Km/h,,66%,23°C,1010.0mb," Few Clouds at 610m, Broken Clouds at 9100m  ",2021-02-03
65,15.0,2021,02,03,15:00,30°C,34°C,30°20 Km/h,,66%,23°C,1010.0mb," Few Clouds at 610m, Broken Clouds at 3000m  ",2021-02-03
66,16.0,2021,02,03,16:00,29°C,33°C,20°20 Km/h,,70%,23°C,1010.0mb," Few Clouds at 610m, Broken Clouds at 9100m  ",2021-02-03
67,17.0,2021,02,03,17:00,29°C,32°C,20°17 Km/h,,66%,22°C,1010.0mb," Few Clouds at 610m, Broken Clouds at 7600m  ",2021-02-03
68,18.0,2021,02,03,18:00,28°C,31°C,10°19 Km/h,,70%,22°C,1011.0mb," Few Clouds at 610m, Broken Clouds at 7600m  ",2021-02-03
69,19.0,2021,02,03,19:00,27°C,29°C,360°15 Km/h,,74%,22°C,1011.0mb," Few Clouds at 610m, Scattered Clouds at 9100m  ",2021-02-03
70,20.0,2021,02,03,20:00,26°C,28°C,10°24 Km/h,,84%,23°C,1012.0mb," Scattered Clouds at 610m, Cloudy at 2700m Light Rain Shower ",2021-02-03
71,21.0,2021,02,03,21:00,26°C,28°C,10°9 Km/h,,84%,23°C,1012.0mb," Few Clouds at 610m, Scattered Clouds at 9100m  ",2021-02-03
72,22.0,2021,02,03,22:00,25°C,26°C,10°13 Km/h,,89%,23°C,1012.0mb," Few Clouds at 610m, Scattered Clouds at 9100m  ",2021-02-03
73,23.0,2021,02,03,23:00,25°C,26°C,360°13 Km/h,,83%,22°C,1012.0mb," Few Clouds at 610m, Broken Clouds at 9100m  ",2021-02-03
75,0.0,2021,02,04,00:00,26°C,28°C,360°13 Km/h,,79%,22°C,1012.0mb," Few Clouds at 610m, Broken Clouds at 3000m  ",2021-02-04
76,1.0,2021,02,04,01:00,26°C,28°C,10°13 Km/h,,84%,23°C,1011.0mb," Few Clouds at 610m, Broken Clouds at 3000m  ",2021-02-04
77,2.0,2021,02,04,02:00,26°C,28°C,360°22 Km/h,,79%,22°C,1011.0mb," Few Clouds at 610m, Broken Clouds at 3000m  ",2021-02-04
78,3.0,2021,02,04,03:00,26°C,28°C,350°11 Km/h,,84%,23°C,1010.0mb," Few Clouds at 610m, Cloudy at 2700m  ",2021-02-04
79,4.0,2021,02,04,04:00,25°C,26°C,10°13 Km/h,,89%,23°C,1010.0mb," Few Clouds at 610m, Cloudy at 2700m  ",2021-02-04
80,5.0,2021,02,04,05:00,25°C,26°C,30°17 Km/h,,89%,23°C,1011.0mb," Few Clouds at 610m, Cloudy at 2700m  ",2021-02-04
81,6.0,2021,02,04,06:00,25°C,26°C,10°17 Km/h,,89%,23°C,1012.0mb," Few Clouds at 610m, Cloudy at 2400m Light Rain ",2021-02-04
82,7.0,2021,02,04,07:00,24°C,25°C,360°17 Km/h,,89%,22°C,1012.0mb," Few Clouds at 610m, Cloudy at 2400m  ",2021-02-04
83,8.0,2021,02,04,08:00,26°C,28°C,360°11 Km/h,,84%,23°C,1013.0mb," Few Clouds at 610m, Broken Clouds at 3000m  ",2021-02-04
84,9.0,2021,02,04,09:00,28°C,32°C,30°15 Km/h,,79%,24°C,1013.0mb," Few Clouds at 610m, Broken Clouds at 9100m  ",2021-02-04
85,10.0,2021,02,04,10:00,29°C,33°C,30°17 Km/h,,70%,23°C,1013.0mb," Few Clouds at 610m, Scattered Clouds at 9100m  ",2021-02-04
86,11.0,2021,02,04,11:00,29°C,33°C,20°17 Km/h,,70%,23°C,1013.0mb," Few Clouds at 610m, Scattered Clouds at 9100m  ",2021-02-04
87,12.0,2021,02,04,12:00,30°C,34°C,20°17 Km/h,,66%,23°C,1012.0mb," Few Clouds at 610m, Scattered Clouds at 9100m  ",2021-02-04
88,13.0,2021,02,04,13:00,30°C,33°C,30°15 Km/h,,62%,22°C,1011.0mb," Few Clouds at 610m, Scattered Clouds at 9100m  ",2021-02-04
89,14.0,2021,02,04,14:00,30°C,33°C,30°15 Km/h,,62%,22°C,1010.0mb," Few Clouds at 610m, Scattered Clouds at 9100m  ",2021-02-04
90,15.0,2021,02,04,15:00,30°C,33°C,30°20 Km/h,,59%,21°C,1010.0mb," Few Clouds at 610m, Scattered Clouds at 9100m  ",2021-02-04
91,16.0,2021,02,04,16:00,30°C,33°C,30°17 Km/h,,59%,21°C,1010.0mb, Few Clouds at 610m  ,2021-02-04
92,17.0,2021,02,04,17:00,30°C,33°C,30°15 Km/h,,59%,21°C,1010.0mb, Few Clouds at 610m  ,2021-02-04
93,18.0,2021,02,04,18:00,28°C,31°C,30°19 Km/h,,70%,22°C,1010.0mb, Few Clouds at 610m  ,2021-02-04
94,19.0,2021,02,04,19:00,28°C,31°C,20°19 Km/h,,70%,22°C,1011.0mb, Few Clouds at 610m  ,2021-02-04
95,20.0,2021,02,04,20:00,27°C,30°C,20°19 Km/h,,79%,23°C,1012.0mb, Few Clouds at 610m  ,2021-02-04
96,21.0,2021,02,04,21:00,27°C,29°C,10°13 Km/h,,74%,22°C,1012.0mb, Few Clouds at 610m  ,2021-02-04
97,22.0,2021,02,04,22:00,26°C,28°C,360°15 Km/h,,79%,22°C,1012.0mb, Few Clouds at 610m  ,2021-02-04
98,23.0,2021,02,04,23:00,26°C,28°C,10°17 Km/h,,84%,23°C,1012.0mb, Few Clouds at 610m  ,2021-02-04
100,0.0,2021,02,05,00:00,27°C,30°C,10°22 Km/h,,84%,24°C,1012.0mb," Few Clouds at 610m, Broken Clouds at 3000m  ",2021-02-05
101,1.0,2021,02,05,01:00,26°C,28°C,10°17 Km/h,,84%,23°C,1011.0mb, Few Clouds at 610m  ,2021-02-05
102,2.0,2021,02,05,02:00,26°C,28°C,10°17 Km/h,,84%,23°C,1010.0mb, Few Clouds at 610m  ,2021-02-05
103,3.0,2021,02,05,03:00,26°C,28°C,360°11 Km/h,,84%,23°C,1010.0mb, Few Clouds at 610m  ,2021-02-05
104,4.0,2021,02,05,04:00,25°C,26°C,10°15 Km/h,,83%,22°C,1010.0mb, Few Clouds at 610m  ,2021-02-05
105,5.0,2021,02,05,05:00,25°C,26°C,10°9 Km/h,,83%,22°C,1010.0mb," Few Clouds at 610m, Broken Clouds at 3000m  ",2021-02-05
106,6.0,2021,02,05,06:00,25°C,26°C,360°11 Km/h,,83%,22°C,1011.0mb," Few Clouds at 610m, Broken Clouds at 3000m  ",2021-02-05
107,7.0,2021,02,05,07:00,26°C,28°C,20°11 Km/h,,79%,22°C,1012.0mb," Few Clouds at 610m, Broken Clouds at 3000m  ",2021-02-05
108,8.0,2021,02,05,08:00,28°C,31°C,10°17 Km/h,,70%,22°C,1012.0mb," Few Clouds at 610m, Broken Clouds at 3000m  ",2021-02-05
109,9.0,2021,02,05,09:00,29°C,33°C,30°20 Km/h,,70%,23°C,1012.0mb," Few Clouds at 610m, Broken Clouds at 3000m  ",2021-02-05
110,10.0,2021,02,05,10:00,29°C,34°C,30°26 Km/h,,74%,24°C,1012.0mb," Few Cumulonimbus Clouds at 550m, Cloudy at 3000m  ",2021-02-05
111,11.0,2021,02,05,11:00,29°C,34°C,30°26 Km/h,,74%,24°C,1012.0mb," Few Cumulonimbus Clouds at 550m, Cloudy at 3000m  ",2021-02-05
112,12.0,2021,02,05,12:00,30°C,34°C,40°15 Km/h,,66%,23°C,1011.0mb," Few Clouds at 610m, Cloudy at 3000m  ",2021-02-05
113,13.0,2021,02,05,13:00,30°C,34°C,40°13 Km/h,,66%,23°C,1010.0mb," Few Clouds at 610m, Scattered Clouds at 3000m  ",2021-02-05
114,14.0,2021,02,05,14:00,30°C,34°C,30°13 Km/h,,66%,23°C,1009.0mb," Few Clouds at 610m, Scattered Clouds at 3000m  ",2021-02-05
115,15.0,2021,02,05,15:00,30°C,34°C,40°11 Km/h,,66%,23°C,1009.0mb," Few Clouds at 610m, Scattered Clouds at 3000m  ",2021-02-05
116,16.0,2021,02,05,16:00,30°C,34°C,30°9 Km/h,,66%,23°C,1009.0mb," Few Clouds at 610m, Scattered Clouds at 3000m  ",2021-02-05
117,17.0,2021,02,05,17:00,29°C,33°C,60°7 Km/h,,70%,23°C,1010.0mb, Few Clouds at 610m  ,2021-02-05
118,18.0,2021,02,05,18:00,26°C,28°C,30°6 Km/h,,89%,24°C,1010.0mb," Few Cumulonimbus Clouds at 550m, Broken Clouds at 3000m  ",2021-02-05
119,19.0,2021,02,05,19:00,27°C,30°C,10°9 Km/h,,84%,24°C,1011.0mb, Few Clouds at 610m  ,2021-02-05
120,20.0,2021,02,05,20:00,27°C,30°C,10°13 Km/h,,84%,24°C,1011.0mb, Few Clouds at 610m  ,2021-02-05
121,21.0,2021,02,05,21:00,27°C,30°C,360°13 Km/h,,84%,24°C,1012.0mb, Few Clouds at 610m  ,2021-02-05
122,22.0,2021,02,05,22:00,26°C,28°C,360°11 Km/h,,89%,24°C,1013.0mb, Few Clouds at 610m  ,2021-02-05
123,23.0,2021,02,05,23:00,26°C,28°C,360°9 Km/h,,89%,24°C,1012.0mb, Few Clouds at 610m  ,2021-02-05
125,0.0,2021,02,06,00:00,26°C,28°C,360°9 Km/h,,89%,24°C,1012.0mb, Few Clouds at 610m  ,2021-02-06
126,1.0,2021,02,06,01:00,26°C,28°C,350°11 Km/h,,89%,24°C,1012.0mb," Few Clouds at 610m, Broken Clouds at 3000m  ",2021-02-06
127,2.0,2021,02,06,02:00,26°C,28°C,340°7 Km/h,,89%,24°C,1011.0mb," Few Clouds at 610m, Scattered Clouds at 3000m  ",2021-02-06
128,3.0,2021,02,06,03:00,26°C,28°C,10°9 Km/h,,89%,24°C,1011.0mb," Scattered Clouds at 610m, Broken Clouds at 3000m  ",2021-02-06
129,4.0,2021,02,06,04:00,26°C,28°C,350°7 Km/h,,84%,23°C,1011.0mb, Few Clouds at 610m  ,2021-02-06
130,5.0,2021,02,06,05:00,26°C,28°C,10°9 Km/h,,89%,24°C,1011.0mb," Few Clouds at 610m, Scattered Clouds at 3000m  ",2021-02-06
131,6.0,2021,02,06,06:00,25°C,26°C,360°9 Km/h,,89%,23°C,1011.0mb," Few Clouds at 610m, Scattered Clouds at 9100m  ",2021-02-06
132,7.0,2021,02,06,07:00,26°C,28°C,350°9 Km/h,,89%,24°C,1012.0mb," Few Clouds at 610m, Scattered Clouds at 610m  ",2021-02-06
133,8.0,2021,02,06,08:00,28°C,32°C,20°13 Km/h,,79%,24°C,1012.0mb," Few Clouds at 610m, Scattered Clouds at 610m  ",2021-02-06
134,9.0,2021,02,06,09:00,29°C,33°C,30°19 Km/h,,70%,23°C,1013.0mb," Few Clouds at 610m, Scattered Clouds at 610m  ",2021-02-06
135,10.0,2021,02,06,10:00,30°C,34°C,20°22 Km/h,,66%,23°C,1012.0mb," Few Clouds at 610m, Scattered Clouds at 610m  ",2021-02-06
136,11.0,2021,02,06,11:00,30°C,34°C,30°24 Km/h,,66%,23°C,1012.0mb," Few Clouds at 610m, Scattered Clouds at 610m  ",2021-02-06
137,12.0,2021,02,06,12:00,31°C,35°C,30°24 Km/h,,62%,23°C,1011.0mb," Few Clouds at 610m, Scattered Clouds at 610m  ",2021-02-06
138,13.0,2021,02,06,13:00,31°C,35°C,30°22 Km/h,,62%,23°C,1010.0mb," Few Clouds at 610m, Broken Clouds at 9100m  ",2021-02-06
139,14.0,2021,02,06,15:00,31°C,35°C,40°19 Km/h,,59%,22°C,1009.0mb," Few Cumulonimbus Clouds at 550m, Broken Clouds at 3000m  ",2021-02-06
140,15.0,2021,02,06,16:00,29°C,34°C,40°20 Km/h,,74%,24°C,1009.0mb," Scattered Clouds at 610m, Broken Clouds at 3000m  ",2021-02-06
141,16.0,2021,02,06,17:00,29°C,34°C,50°15 Km/h,,74%,24°C,1009.0mb," Scattered Clouds at 610m, Broken Clouds at 3000m  ",2021-02-06
142,17.0,2021,02,06,18:00,29°C,33°C,30°20 Km/h,,70%,23°C,1010.0mb," Few Cumulonimbus Clouds at 550m, Broken Clouds at 3000m  ",2021-02-06
143,18.0,2021,02,06,19:00,26°C,28°C,40°13 Km/h,,84%,23°C,1011.0mb," Few Cumulonimbus Clouds at 550m, Broken Clouds at 3000m  ",2021-02-06
144,19.0,2021,02,06,20:00,27°C,30°C,20°19 Km/h,,84%,24°C,1011.0mb, Few Cumulonimbus Clouds at 550m  ,2021-02-06
145,20.0,2021,02,06,21:00,25°C,26°C,360°9 Km/h,,89%,23°C,1011.0mb," Few Clouds at 610m, Scattered Clouds at 3000m  ",2021-02-06
146,21.0,2021,02,06,22:00,26°C,28°C,360°11 Km/h,,84%,23°C,1012.0mb," Few Clouds at 610m, Broken Clouds at 3000m  ",2021-02-06
147,22.0,2021,02,06,23:00,26°C,28°C,350°6 Km/h,,84%,23°C,1012.0mb," Few Clouds at 610m, Cloudy at 3000m  ",2021-02-06
149,0.0,2021,02,07,00:00,26°C,28°C,10°11 Km/h,,84%,23°C,1011.0mb," Few Clouds at 610m, Cloudy at 3000m  ",2021-02-07
150,1.0,2021,02,07,01:00,26°C,28°C,10°11 Km/h,,84%,23°C,1011.0mb," Few Clouds at 610m, Broken Clouds at 3000m  ",2021-02-07
151,2.0,2021,02,07,02:00,26°C,28°C,10°13 Km/h,,89%,24°C,1010.0mb," Few Clouds at 610m, Broken Clouds at 3000m  ",2021-02-07
152,3.0,2021,02,07,03:00,26°C,28°C,360°15 Km/h,,89%,24°C,1009.0mb," Few Clouds at 610m, Cloudy at 3000m  ",2021-02-07
153,4.0,2021,02,07,04:00,26°C,28°C,360°17 Km/h,,89%,24°C,1009.0mb," Scattered Clouds at 610m, Cloudy at 2700m  ",2021-02-07
154,5.0,2021,02,07,05:00,26°C,28°C,360°13 Km/h,,84%,23°C,1009.0mb," Few Clouds at 610m, Cloudy at 7600m  ",2021-02-07
155,6.0,2021,02,07,06:00,26°C,28°C,360°13 Km/h,,84%,23°C,1009.0mb," Few Clouds at 610m, Broken Clouds at 3000m  ",2021-02-07
156,7.0,2021,02,07,07:00,26°C,28°C,360°11 Km/h,,89%,24°C,1010.0mb," Few Clouds at 610m, Broken Clouds at 7600m  ",2021-02-07
157,8.0,2021,02,07,08:00,28°C,32°C,360°13 Km/h,,79%,24°C,1010.0mb," Few Clouds at 610m, Broken Clouds at 3000m  ",2021-02-07
158,9.0,2021,02,07,09:00,29°C,34°C,30°20 Km/h,,74%,24°C,1011.0mb, Scattered Clouds at 610m  ,2021-02-07
159,10.0,2021,02,07,10:00,30°C,35°C,20°19 Km/h,,70%,24°C,1011.0mb," Few Clouds at 610m, Scattered Clouds at 3000m  ",2021-02-07
160,11.0,2021,02,07,11:00,30°C,35°C,20°20 Km/h,,70%,24°C,1010.0mb," Scattered Clouds at 610m, Broken Clouds at 3000m  ",2021-02-07
161,12.0,2021,02,07,12:00,29°C,33°C,30°22 Km/h,,70%,23°C,1009.0mb, Few Cumulonimbus Clouds at 550m  ,2021-02-07
162,13.0,2021,02,07,13:00,29°C,35°C,40°17 Km/h,,79%,25°C,1009.0mb," Few Cumulonimbus Clouds at 550m, Broken Clouds at 2700m Light Rain Shower ",2021-02-07
163,14.0,2021,02,07,14:00,30°C,35°C,40°22 Km/h,,70%,24°C,1008.0mb," Few Cumulonimbus Clouds at 550m, Broken Clouds at 3000m  ",2021-02-07
164,15.0,2021,02,07,15:00,29°C,35°C,20°26 Km/h,,79%,25°C,1007.0mb," Few Clouds at 610m, Broken Clouds at 3000m  ",2021-02-07
165,16.0,2021,02,07,16:00,30°C,35°C,20°28 Km/h,,70%,24°C,1007.0mb," Few Cumulonimbus Clouds at 550m, Broken Clouds at 3000m  ",2021-02-07
166,17.0,2021,02,07,17:00,28°C,32°C,20°26 Km/h,,79%,24°C,1008.0mb," Few Cumulonimbus Clouds at 550m, Cloudy at 3000m  ",2021-02-07
167,18.0,2021,02,07,18:00,28°C,33°C,20°22 Km/h,,84%,25°C,1009.0mb," Few Cumulonimbus Clouds at 550m, Cloudy at 3000m  ",2021-02-07
168,19.0,2021,02,07,19:00,27°C,31°C,20°19 Km/h,,89%,25°C,1010.0mb," Few Cumulonimbus Clouds at 550m, Cloudy at 2700m  ",2021-02-07
169,20.0,2021,02,07,20:00,26°C,28°C,360°9 Km/h,,89%,24°C,1010.0mb," Few Clouds at 610m, Cloudy at 2700m  ",2021-02-07
170,21.0,2021,02,07,21:00,26°C,28°C,10°11 Km/h,,89%,24°C,1011.0mb," Few Clouds at 610m, Cloudy at 3000m  ",2021-02-07
171,22.0,2021,02,07,22:00,26°C,28°C,340°9 Km/h,,89%,24°C,1011.0mb," Few Clouds at 610m, Cloudy at 3000m  ",2021-02-07
172,23.0,2021,02,07,23:00,26°C,28°C,10°9 Km/h,,89%,24°C,1011.0mb," Scattered Clouds at 610m, Cloudy at 2700m  ",2021-02-07
174,0.0,2021,02,08,00:00,26°C,28°C,70°9 Km/h,,89%,24°C,1010.0mb," Scattered Clouds at 610m, Cloudy at 2700m  ",2021-02-08
175,1.0,2021,02,08,01:00,26°C,28°C,50°15 Km/h,,89%,24°C,1010.0mb," Scattered Clouds at 610m, Cloudy at 2400m Light Rain ",2021-02-08
176,2.0,2021,02,08,02:00,25°C,26°C,40°19 Km/h,,94%,24°C,1009.0mb," Scattered Clouds at 610m, Cloudy at 2400m Light Rain ",2021-02-08
